Order_ID,Date,Month,Year,Customer_ID,Product_ID,Category,Quantity,Unit_Price,Discount,Sales_Amount
905,2025-09-24,9,2025,C006,P001,Essential Fatty Acids,3,18.39,0.12,48.55
906,2025-02-21,2,2025,C061,P054,D3 Formulations,2,33.17,0.05,63.02
906,2025-02-21,2,2025,C061,P241,B Formulations,4,17.2,0.05,65.36
906,2025-02-21,2,2025,C061,P159,Multiple Formulas,1,8.73,0.05,8.29
906,2025-02-21,2,2025,C061,P025,D3 Formulations,4,14.08,0.05,53.5
907,2025-05-23,5,2025,C092,P009,Essential Fatty Acids,3,15.79,0.12,41.69
907,2025-05-23,5,2025,C092,P053,C Formulations,2,17.22,0.12,30.31
908,2025-09-03,9,2025,C064,P190,Herbs,1,30.24,0.1,27.22
909,2025-08-20,8,2025,C042,P061,C Formulations,3,25.14,0.05,71.65
909,2025-08-20,8,2025,C042,P180,C Formulations,10,27.06,0.05,257.07
909,2025-08-20,8,2025,C042,P046,D3 Formulations,3,25.65,0.05,73.1
909,2025-08-20,8,2025,C042,P238,Herbs,2,19.29,0.05,36.65
909,2025-08-20,8,2025,C042,P081,Essential Fatty Acids,1,6.27,0.05,5.96
910,2025-09-02,9,2025,C095,P186,Minerals,1,18.73,0.0,18.73
910,2025-09-02,9,2025,C095,P225,B Formulations,4,24.15,0.0,96.6
911,2025-03-25,3,2025,C029,P130,D3 Formulations,3,10.92,0.12,28.83
912,2025-09-22,9,2025,C103,P155,Minerals,1,29.08,0.0,29.08
912,2025-09-22,9,2025,C103,P245,Essential Fatty Acids,1,8.01,0.0,8.01
913,2025-04-05,4,2025,C058,P236,D3 Formulations,3,17.26,0.12,45.57
913,2025-04-05,4,2025,C058,P078,D3 Formulations,2,10.69,0.12,18.81
913,2025-04-05,4,2025,C058,P164,D3 Formulations,4,14.31,0.12,50.37
913,2025-04-05,4,2025,C058,P121,Nutritional Accessories,1,32.92,0.12,28.97
913,2025-04-05,4,2025,C058,P228,Herbs,1,25.1,0.12,22.09
913,2025-04-05,4,2025,C058,P042,Essential Fatty Acids,2,15.3,0.12,26.93
913,2025-04-05,4,2025,C058,P004,Essential Fatty Acids,1,6.2,0.12,5.46
913,2025-04-05,4,2025,C058,P216,Minerals,3,20.26,0.12,53.49
914,2025-07-05,7,2025,C137,P215,C Formulations,2,8.84,0.12,15.56
914,2025-07-05,7,2025,C137,P056,D3 Formulations,1,15.89,0.12,13.98
914,2025-07-05,7,2025,C137,P075,Minerals,4,28.62,0.12,100.74
914,2025-07-05,7,2025,C137,P173,C Formulations,5,12.26,0.12,53.94
914,2025-07-05,7,2025,C137,P158,B Formulations,2,16.89,0.12,29.73
914,2025-07-05,7,2025,C137,P094,Herbs,1,24.84,0.12,21.86
914,2025-07-05,7,2025,C137,P042,Essential Fatty Acids,1,15.3,0.12,13.46
914,2025-07-05,7,2025,C137,P230,Minerals,4,8.05,0.12,28.34
915,2025-10-30,10,2025,C081,P007,Minerals,5,12.44,0.05,59.09
915,2025-10-30,10,2025,C081,P121,Nutritional Accessories,3,32.92,0.05,93.82
916,2025-09-21,9,2025,C022,P215,C Formulations,1,8.84,0.2,7.07
916,2025-09-21,9,2025,C022,P138,Multiple Formulas,2,10.06,0.2,16.1
916,2025-09-21,9,2025,C022,P191,Essential Fatty Acids,1,26.18,0.2,20.94
917,2025-07-25,7,2025,C172,P146,Essential Fatty Acids,2,29.47,0.05,55.99
918,2025-10-13,10,2025,C101,P079,Essential Fatty Acids,4,32.06,0.12,112.85
918,2025-10-13,10,2025,C101,P044,Nutritional Accessories,2,7.18,0.12,12.64
918,2025-10-13,10,2025,C101,P023,B Formulations,3,20.58,0.12,54.33
918,2025-10-13,10,2025,C101,P116,D3 Formulations,1,33.27,0.12,29.28
919,2025-05-07,5,2025,C164,P250,C Formulations,4,8.06,0.05,30.63
919,2025-05-07,5,2025,C164,P076,B Formulations,1,24.62,0.05,23.39
919,2025-05-07,5,2025,C164,P029,Nutritional Accessories,1,20.19,0.05,19.18
919,2025-05-07,5,2025,C164,P045,D3 Formulations,4,23.14,0.05,87.93
920,2025-04-17,4,2025,C120,P192,C Formulations,10,17.86,0.05,169.67
920,2025-04-17,4,2025,C120,P147,C Formulations,2,29.49,0.05,56.03
920,2025-04-17,4,2025,C120,P189,Essential Fatty Acids,1,33.92,0.05,32.22
920,2025-04-17,4,2025,C120,P140,Multiple Formulas,3,31.44,0.05,89.6
921,2025-03-22,3,2025,C140,P181,Minerals,3,34.3,0.12,90.55
921,2025-03-22,3,2025,C140,P013,C Formulations,1,26.39,0.12,23.22
921,2025-03-22,3,2025,C140,P212,Essential Fatty Acids,5,30.81,0.12,135.56
921,2025-03-22,3,2025,C140,P167,Nutritional Accessories,3,7.08,0.12,18.69
921,2025-03-22,3,2025,C140,P239,C Formulations,10,21.82,0.12,192.02
921,2025-03-22,3,2025,C140,P108,D3 Formulations,6,22.73,0.12,120.01
921,2025-03-22,3,2025,C140,P213,Minerals,2,26.41,0.12,46.48
921,2025-03-22,3,2025,C140,P111,Nutritional Accessories,1,26.95,0.12,23.72
921,2025-03-22,3,2025,C140,P145,Nutritional Accessories,3,14.51,0.12,38.31
921,2025-03-22,3,2025,C140,P107,Herbs,1,20.58,0.12,18.11
922,2025-02-09,2,2025,C049,P153,Multiple Formulas,5,24.85,0.15,105.61
922,2025-02-09,2,2025,C049,P094,Herbs,3,24.84,0.15,63.34
922,2025-02-09,2,2025,C049,P197,B Formulations,5,26.72,0.15,113.56
923,2025-08-20,8,2025,C034,P120,Minerals,1,6.45,0.2,5.16
923,2025-08-20,8,2025,C034,P071,B Formulations,1,16.13,0.2,12.9
924,2025-12-09,12,2025,C140,P240,Nutritional Accessories,1,33.3,0.12,29.3
924,2025-12-09,12,2025,C140,P231,Herbs,3,24.63,0.12,65.02
924,2025-12-09,12,2025,C140,P136,Minerals,2,23.84,0.12,41.96
924,2025-12-09,12,2025,C140,P019,Nutritional Accessories,2,14.73,0.12,25.92
924,2025-12-09,12,2025,C140,P127,B Formulations,1,17.17,0.12,15.11
924,2025-12-09,12,2025,C140,P142,Multiple Formulas,3,26.21,0.12,69.19
924,2025-12-09,12,2025,C140,P148,C Formulations,10,31.15,0.12,274.12
924,2025-12-09,12,2025,C140,P088,Multiple Formulas,2,24.91,0.12,43.84
924,2025-12-09,12,2025,C140,P125,Minerals,2,30.74,0.12,54.1
924,2025-12-09,12,2025,C140,P096,Herbs,3,25.07,0.12,66.18
925,2025-01-14,1,2025,C145,P210,Minerals,2,7.33,0.12,12.9
925,2025-01-14,1,2025,C145,P051,Essential Fatty Acids,3,11.06,0.12,29.2
925,2025-01-14,1,2025,C145,P014,C Formulations,1,16.55,0.12,14.56
925,2025-01-14,1,2025,C145,P199,Minerals,2,14.12,0.12,24.85
925,2025-01-14,1,2025,C145,P098,D3 Formulations,6,8.72,0.12,46.04
925,2025-01-14,1,2025,C145,P211,Essential Fatty Acids,2,7.18,0.12,12.64
925,2025-01-14,1,2025,C145,P152,C Formulations,2,29.15,0.12,51.3
925,2025-01-14,1,2025,C145,P017,D3 Formulations,1,13.3,0.12,11.7
926,2025-05-29,5,2025,C022,P132,Minerals,2,33.15,0.12,58.34
926,2025-05-29,5,2025,C022,P174,D3 Formulations,2,24.06,0.12,42.35
926,2025-05-29,5,2025,C022,P060,Minerals,1,13.48,0.12,11.86
926,2025-05-29,5,2025,C022,P004,Essential Fatty Acids,2,6.2,0.12,10.91
926,2025-05-29,5,2025,C022,P053,C Formulations,1,17.22,0.12,15.15
926,2025-05-29,5,2025,C022,P131,D3 Formulations,1,22.15,0.12,19.49
926,2025-05-29,5,2025,C022,P126,Nutritional Accessories,4,14.54,0.12,51.18
926,2025-05-29,5,2025,C022,P023,B Formulations,2,20.58,0.12,36.22
927,2025-10-19,10,2025,C068,P235,D3 Formulations,1,22.69,0.1,20.42
927,2025-10-19,10,2025,C068,P114,Herbs,1,24.72,0.1,22.25
927,2025-10-19,10,2025,C068,P166,Multiple Formulas,1,6.88,0.1,6.19
927,2025-10-19,10,2025,C068,P051,Essential Fatty Acids,10,11.06,0.1,99.54
927,2025-10-19,10,2025,C068,P174,D3 Formulations,4,24.06,0.1,86.62
927,2025-10-19,10,2025,C068,P100,Minerals,4,13.69,0.1,49.28
927,2025-10-19,10,2025,C068,P204,Multiple Formulas,4,18.17,0.1,65.41
927,2025-10-19,10,2025,C068,P089,D3 Formulations,2,12.5,0.1,22.5
928,2025-07-30,7,2025,C108,P050,Herbs,2,24.71,0.0,49.42
928,2025-07-30,7,2025,C108,P151,C Formulations,4,20.54,0.0,82.16
928,2025-07-30,7,2025,C108,P156,B Formulations,3,31.81,0.0,95.43
928,2025-07-30,7,2025,C108,P219,Nutritional Accessories,2,18.58,0.0,37.16
929,2025-10-16,10,2025,C064,P059,C Formulations,4,31.44,0.0,125.76
929,2025-10-16,10,2025,C064,P138,Multiple Formulas,10,10.06,0.0,100.6
929,2025-10-16,10,2025,C064,P120,Minerals,1,6.45,0.0,6.45
929,2025-10-16,10,2025,C064,P175,Nutritional Accessories,4,8.48,0.0,33.92
929,2025-10-16,10,2025,C064,P094,Herbs,3,24.84,0.0,74.52
930,2025-06-26,6,2025,C017,P109,Herbs,5,20.28,0.2,81.12
930,2025-06-26,6,2025,C017,P155,Minerals,6,29.08,0.2,139.58
930,2025-06-26,6,2025,C017,P065,Essential Fatty Acids,3,13.01,0.2,31.22
931,2025-04-01,4,2025,C085,P250,C Formulations,1,8.06,0.1,7.25
931,2025-04-01,4,2025,C085,P189,Essential Fatty Acids,5,33.92,0.1,152.64
932,2025-04-05,4,2025,C073,P084,Nutritional Accessories,6,6.15,0.1,33.21
932,2025-04-05,4,2025,C073,P168,Essential Fatty Acids,3,29.86,0.1,80.62
932,2025-04-05,4,2025,C073,P032,Multiple Formulas,1,25.49,0.1,22.94
933,2025-07-23,7,2025,C048,P204,Multiple Formulas,2,18.17,0.15,30.89
933,2025-07-23,7,2025,C048,P053,C Formulations,1,17.22,0.15,14.64
933,2025-07-23,7,2025,C048,P063,Minerals,3,22.1,0.15,56.36
933,2025-07-23,7,2025,C048,P128,Multiple Formulas,2,30.68,0.15,52.16
934,2025-02-08,2,2025,C008,P017,D3 Formulations,1,13.3,0.15,11.3
934,2025-02-08,2,2025,C008,P193,Multiple Formulas,1,11.03,0.15,9.38
934,2025-02-08,2,2025,C008,P028,B Formulations,1,10.2,0.15,8.67
935,2025-07-14,7,2025,C034,P214,Essential Fatty Acids,5,19.75,0.1,88.88
935,2025-07-14,7,2025,C034,P181,Minerals,2,34.3,0.1,61.74
935,2025-07-14,7,2025,C034,P091,Nutritional Accessories,2,12.88,0.1,23.18
936,2025-06-07,6,2025,C179,P233,D3 Formulations,2,22.99,0.2,36.78
936,2025-06-07,6,2025,C179,P155,Minerals,2,29.08,0.2,46.53
937,2025-02-28,2,2025,C085,P193,Multiple Formulas,3,11.03,0.15,28.13
937,2025-02-28,2,2025,C085,P107,Herbs,1,20.58,0.15,17.49
937,2025-02-28,2,2025,C085,P105,B Formulations,2,24.3,0.15,41.31
938,2025-08-27,8,2025,C022,P033,D3 Formulations,2,28.09,0.05,53.37
938,2025-08-27,8,2025,C022,P117,Multiple Formulas,1,33.66,0.05,31.98
939,2025-02-10,2,2025,C129,P136,Minerals,1,23.84,0.12,20.98
939,2025-02-10,2,2025,C129,P241,B Formulations,1,17.2,0.12,15.14
940,2025-11-30,11,2025,C089,P157,Essential Fatty Acids,2,15.8,0.05,30.02
940,2025-11-30,11,2025,C089,P114,Herbs,2,24.72,0.05,46.97
940,2025-11-30,11,2025,C089,P023,B Formulations,3,20.58,0.05,58.65
940,2025-11-30,11,2025,C089,P237,Herbs,6,24.66,0.05,140.56
941,2025-12-19,12,2025,C099,P065,Essential Fatty Acids,10,13.01,0.12,114.49
941,2025-12-19,12,2025,C099,P095,Herbs,3,30.63,0.12,80.86
941,2025-12-19,12,2025,C099,P197,B Formulations,2,26.72,0.12,47.03
941,2025-12-19,12,2025,C099,P148,C Formulations,10,31.15,0.12,274.12
941,2025-12-19,12,2025,C099,P184,C Formulations,2,29.06,0.12,51.15
941,2025-12-19,12,2025,C099,P051,Essential Fatty Acids,3,11.06,0.12,29.2
941,2025-12-19,12,2025,C099,P063,Minerals,1,22.1,0.12,19.45
941,2025-12-19,12,2025,C099,P022,Minerals,10,23.68,0.12,208.38
942,2025-09-22,9,2025,C063,P092,D3 Formulations,1,15.44,0.0,15.44
942,2025-09-22,9,2025,C063,P047,Nutritional Accessories,5,6.48,0.0,32.4
942,2025-09-22,9,2025,C063,P160,D3 Formulations,4,22.77,0.0,91.08
942,2025-09-22,9,2025,C063,P026,Herbs,4,32.34,0.0,129.36
942,2025-09-22,9,2025,C063,P139,Essential Fatty Acids,2,21.03,0.0,42.06
942,2025-09-22,9,2025,C063,P063,Minerals,2,22.1,0.0,44.2
942,2025-09-22,9,2025,C063,P066,B Formulations,3,8.7,0.0,26.1
942,2025-09-22,9,2025,C063,P203,Essential Fatty Acids,5,23.74,0.0,118.7
943,2025-12-28,12,2025,C035,P010,B Formulations,10,33.34,0.15,283.39
943,2025-12-28,12,2025,C035,P245,Essential Fatty Acids,4,8.01,0.15,27.23
944,2025-01-28,1,2025,C168,P102,B Formulations,2,34.22,0.2,54.75
944,2025-01-28,1,2025,C168,P211,Essential Fatty Acids,10,7.18,0.2,57.44
944,2025-01-28,1,2025,C168,P216,Minerals,2,20.26,0.2,32.42
945,2025-06-11,6,2025,C094,P114,Herbs,2,24.72,0.15,42.02
945,2025-06-11,6,2025,C094,P062,Essential Fatty Acids,4,29.7,0.15,100.98
945,2025-06-11,6,2025,C094,P194,Essential Fatty Acids,2,10.54,0.15,17.92
945,2025-06-11,6,2025,C094,P110,Essential Fatty Acids,1,11.66,0.15,9.91
946,2025-09-23,9,2025,C119,P102,B Formulations,1,34.22,0.2,27.38
946,2025-09-23,9,2025,C119,P088,Multiple Formulas,5,24.91,0.2,99.64
946,2025-09-23,9,2025,C119,P209,Herbs,2,9.37,0.2,14.99
947,2025-09-13,9,2025,C141,P065,Essential Fatty Acids,5,13.01,0.0,65.05
948,2025-12-04,12,2025,C066,P023,B Formulations,1,20.58,0.05,19.55
949,2025-01-25,1,2025,C143,P124,Essential Fatty Acids,5,33.94,0.05,161.21
949,2025-01-25,1,2025,C143,P149,Multiple Formulas,2,32.48,0.05,61.71
950,2025-04-19,4,2025,C177,P175,Nutritional Accessories,6,8.48,0.1,45.79
950,2025-04-19,4,2025,C177,P113,Nutritional Accessories,1,6.71,0.1,6.04
950,2025-04-19,4,2025,C177,P110,Essential Fatty Acids,3,11.66,0.1,31.48
950,2025-04-19,4,2025,C177,P024,Nutritional Accessories,1,7.49,0.1,6.74
950,2025-04-19,4,2025,C177,P178,C Formulations,1,21.68,0.1,19.51
951,2025-10-27,10,2025,C065,P204,Multiple Formulas,2,18.17,0.2,29.07
951,2025-10-27,10,2025,C065,P109,Herbs,1,20.28,0.2,16.22
951,2025-10-27,10,2025,C065,P045,D3 Formulations,2,23.14,0.2,37.02
951,2025-10-27,10,2025,C065,P147,C Formulations,3,29.49,0.2,70.78
951,2025-10-27,10,2025,C065,P064,Multiple Formulas,3,21.36,0.2,51.26
951,2025-10-27,10,2025,C065,P180,C Formulations,3,27.06,0.2,64.94
951,2025-10-27,10,2025,C065,P187,B Formulations,10,8.28,0.2,66.24
951,2025-10-27,10,2025,C065,P234,D3 Formulations,1,33.27,0.2,26.62
952,2025-12-16,12,2025,C128,P249,Multiple Formulas,3,25.81,0.0,77.43
953,2025-08-26,8,2025,C016,P053,C Formulations,6,17.22,0.12,90.92
953,2025-08-26,8,2025,C016,P158,B Formulations,1,16.89,0.12,14.86
954,2025-12-14,12,2025,C020,P137,Multiple Formulas,1,34.71,0.12,30.54
954,2025-12-14,12,2025,C020,P082,D3 Formulations,1,8.94,0.12,7.87
955,2025-07-18,7,2025,C174,P004,Essential Fatty Acids,1,6.2,0.15,5.27
955,2025-07-18,7,2025,C174,P193,Multiple Formulas,1,11.03,0.15,9.38
955,2025-07-18,7,2025,C174,P151,C Formulations,2,20.54,0.15,34.92
955,2025-07-18,7,2025,C174,P124,Essential Fatty Acids,3,33.94,0.15,86.55
956,2025-11-02,11,2025,C168,P025,D3 Formulations,1,14.08,0.15,11.97
956,2025-11-02,11,2025,C168,P050,Herbs,2,24.71,0.15,42.01
956,2025-11-02,11,2025,C168,P168,Essential Fatty Acids,3,29.86,0.15,76.14
956,2025-11-02,11,2025,C168,P238,Herbs,2,19.29,0.15,32.79
956,2025-11-02,11,2025,C168,P164,D3 Formulations,1,14.31,0.15,12.16
956,2025-11-02,11,2025,C168,P228,Herbs,1,25.1,0.15,21.34
956,2025-11-02,11,2025,C168,P141,Nutritional Accessories,3,27.48,0.15,70.07
956,2025-11-02,11,2025,C168,P201,Essential Fatty Acids,2,27.4,0.15,46.58
956,2025-11-02,11,2025,C168,P234,D3 Formulations,2,33.27,0.15,56.56
956,2025-11-02,11,2025,C168,P189,Essential Fatty Acids,2,33.92,0.15,57.66
956,2025-11-02,11,2025,C168,P008,Minerals,5,9.48,0.15,40.29
956,2025-11-02,11,2025,C168,P158,B Formulations,1,16.89,0.15,14.36
956,2025-11-02,11,2025,C168,P146,Essential Fatty Acids,1,29.47,0.15,25.05
956,2025-11-02,11,2025,C168,P089,D3 Formulations,1,12.5,0.15,10.62
956,2025-11-02,11,2025,C168,P248,Multiple Formulas,5,8.74,0.15,37.15
957,2025-05-12,5,2025,C175,P043,B Formulations,3,11.41,0.12,30.12
957,2025-05-12,5,2025,C175,P091,Nutritional Accessories,6,12.88,0.12,68.01
958,2025-06-07,6,2025,C095,P009,Essential Fatty Acids,1,15.79,0.12,13.9
958,2025-06-07,6,2025,C095,P160,D3 Formulations,1,22.77,0.12,20.04
958,2025-06-07,6,2025,C095,P073,Multiple Formulas,4,32.02,0.12,112.71
958,2025-06-07,6,2025,C095,P098,D3 Formulations,1,8.72,0.12,7.67
959,2025-02-18,2,2025,C050,P035,Herbs,1,27.12,0.1,24.41
959,2025-02-18,2,2025,C050,P009,Essential Fatty Acids,2,15.79,0.1,28.42
959,2025-02-18,2,2025,C050,P113,Nutritional Accessories,2,6.71,0.1,12.08
959,2025-02-18,2,2025,C050,P063,Minerals,2,22.1,0.1,39.78
960,2025-01-05,1,2025,C060,P006,Nutritional Accessories,1,18.1,0.1,16.29
960,2025-01-05,1,2025,C060,P045,D3 Formulations,4,23.14,0.1,83.3
960,2025-01-05,1,2025,C060,P210,Minerals,1,7.33,0.1,6.6
960,2025-01-05,1,2025,C060,P130,D3 Formulations,1,10.92,0.1,9.83
961,2025-12-06,12,2025,C062,P126,Nutritional Accessories,2,14.54,0.1,26.17
961,2025-12-06,12,2025,C062,P167,Nutritional Accessories,2,7.08,0.1,12.74
961,2025-12-06,12,2025,C062,P110,Essential Fatty Acids,3,11.66,0.1,31.48
962,2025-11-27,11,2025,C014,P239,C Formulations,2,21.82,0.1,39.28
962,2025-11-27,11,2025,C014,P186,Minerals,1,18.73,0.1,16.86
962,2025-11-27,11,2025,C014,P062,Essential Fatty Acids,1,29.7,0.1,26.73
963,2025-11-19,11,2025,C165,P182,Essential Fatty Acids,3,20.97,0.05,59.76
963,2025-11-19,11,2025,C165,P197,B Formulations,5,26.72,0.05,126.92
963,2025-11-19,11,2025,C165,P224,D3 Formulations,2,16.86,0.05,32.03
964,2025-02-21,2,2025,C040,P146,Essential Fatty Acids,2,29.47,0.15,50.1
964,2025-02-21,2,2025,C040,P013,C Formulations,1,26.39,0.15,22.43
964,2025-02-21,2,2025,C040,P206,Minerals,2,16.32,0.15,27.74
964,2025-02-21,2,2025,C040,P030,D3 Formulations,6,34.58,0.15,176.36
964,2025-02-21,2,2025,C040,P233,D3 Formulations,4,22.99,0.15,78.17
964,2025-02-21,2,2025,C040,P008,Minerals,2,9.48,0.15,16.12
964,2025-02-21,2,2025,C040,P039,Multiple Formulas,1,21.54,0.15,18.31
964,2025-02-21,2,2025,C040,P021,Herbs,1,7.07,0.15,6.01
964,2025-02-21,2,2025,C040,P115,Essential Fatty Acids,3,11.14,0.15,28.41
964,2025-02-21,2,2025,C040,P190,Herbs,1,30.24,0.15,25.7
964,2025-02-21,2,2025,C040,P068,Multiple Formulas,3,32.11,0.15,81.88
964,2025-02-21,2,2025,C040,P085,Essential Fatty Acids,1,10.66,0.15,9.06
964,2025-02-21,2,2025,C040,P229,Multiple Formulas,4,10.73,0.15,36.48
964,2025-02-21,2,2025,C040,P244,Multiple Formulas,1,11.68,0.15,9.93
964,2025-02-21,2,2025,C040,P180,C Formulations,4,27.06,0.15,92.0
965,2025-02-12,2,2025,C085,P112,Essential Fatty Acids,10,14.14,0.2,113.12
965,2025-02-12,2,2025,C085,P053,C Formulations,3,17.22,0.2,41.33
966,2025-02-23,2,2025,C124,P094,Herbs,3,24.84,0.0,74.52
966,2025-02-23,2,2025,C124,P091,Nutritional Accessories,1,12.88,0.0,12.88
967,2025-09-10,9,2025,C114,P030,D3 Formulations,3,34.58,0.0,103.74
967,2025-09-10,9,2025,C114,P010,B Formulations,6,33.34,0.0,200.04
968,2025-12-02,12,2025,C049,P171,Nutritional Accessories,3,21.15,0.2,50.76
968,2025-12-02,12,2025,C049,P157,Essential Fatty Acids,4,15.8,0.2,50.56
968,2025-12-02,12,2025,C049,P010,B Formulations,5,33.34,0.2,133.36
969,2025-12-29,12,2025,C126,P238,Herbs,2,19.29,0.1,34.72
969,2025-12-29,12,2025,C126,P096,Herbs,2,25.07,0.1,45.13
970,2025-10-01,10,2025,C090,P031,Minerals,4,13.02,0.15,44.27
970,2025-10-01,10,2025,C090,P069,D3 Formulations,4,24.36,0.15,82.82
970,2025-10-01,10,2025,C090,P176,Herbs,1,7.5,0.15,6.38
971,2025-11-16,11,2025,C051,P187,B Formulations,1,8.28,0.0,8.28
971,2025-11-16,11,2025,C051,P242,Essential Fatty Acids,2,33.87,0.0,67.74
972,2025-05-08,5,2025,C092,P030,D3 Formulations,1,34.58,0.1,31.12
973,2025-11-11,11,2025,C001,P220,Essential Fatty Acids,5,17.56,0.15,74.63
974,2025-05-26,5,2025,C115,P066,B Formulations,6,8.7,0.12,45.94
974,2025-05-26,5,2025,C115,P092,D3 Formulations,3,15.44,0.12,40.76
975,2025-04-30,4,2025,C089,P170,Herbs,6,9.68,0.12,51.11
976,2025-10-12,10,2025,C159,P084,Nutritional Accessories,3,6.15,0.12,16.24
976,2025-10-12,10,2025,C159,P067,D3 Formulations,5,32.02,0.12,140.89
977,2025-04-04,4,2025,C166,P248,Multiple Formulas,1,8.74,0.1,7.87
977,2025-04-04,4,2025,C166,P033,D3 Formulations,2,28.09,0.1,50.56
978,2025-03-26,3,2025,C123,P025,D3 Formulations,3,14.08,0.1,38.02
978,2025-03-26,3,2025,C123,P035,Herbs,1,27.12,0.1,24.41
979,2025-11-04,11,2025,C099,P043,B Formulations,2,11.41,0.1,20.54
979,2025-11-04,11,2025,C099,P174,D3 Formulations,2,24.06,0.1,43.31
979,2025-11-04,11,2025,C099,P012,Essential Fatty Acids,1,21.04,0.1,18.94
979,2025-11-04,11,2025,C099,P087,Herbs,1,26.06,0.1,23.45
979,2025-11-04,11,2025,C099,P047,Nutritional Accessories,2,6.48,0.1,11.66
980,2025-02-27,2,2025,C167,P182,Essential Fatty Acids,4,20.97,0.15,71.3
980,2025-02-27,2,2025,C167,P024,Nutritional Accessories,3,7.49,0.15,19.1
980,2025-02-27,2,2025,C167,P085,Essential Fatty Acids,2,10.66,0.15,18.12
980,2025-02-27,2,2025,C167,P161,Essential Fatty Acids,4,7.04,0.15,23.94
981,2025-09-05,9,2025,C165,P220,Essential Fatty Acids,4,17.56,0.2,56.19
982,2025-01-12,1,2025,C078,P151,C Formulations,1,20.54,0.0,20.54
982,2025-01-12,1,2025,C078,P248,Multiple Formulas,1,8.74,0.0,8.74
982,2025-01-12,1,2025,C078,P118,Herbs,1,32.53,0.0,32.53
983,2025-05-12,5,2025,C121,P113,Nutritional Accessories,2,6.71,0.0,13.42
983,2025-05-12,5,2025,C121,P092,D3 Formulations,1,15.44,0.0,15.44
984,2025-02-24,2,2025,C084,P047,Nutritional Accessories,10,6.48,0.0,64.8
984,2025-02-24,2,2025,C084,P163,Nutritional Accessories,5,21.74,0.0,108.7
985,2025-08-12,8,2025,C009,P148,C Formulations,1,31.15,0.1,28.04
985,2025-08-12,8,2025,C009,P216,Minerals,1,20.26,0.1,18.23
985,2025-08-12,8,2025,C009,P043,B Formulations,4,11.41,0.1,41.08
986,2025-07-18,7,2025,C028,P220,Essential Fatty Acids,2,17.56,0.15,29.85
986,2025-07-18,7,2025,C028,P179,Multiple Formulas,3,24.49,0.15,62.45
986,2025-07-18,7,2025,C028,P170,Herbs,3,9.68,0.15,24.68
986,2025-07-18,7,2025,C028,P098,D3 Formulations,3,8.72,0.15,22.24
986,2025-07-18,7,2025,C028,P173,C Formulations,2,12.26,0.15,20.84
986,2025-07-18,7,2025,C028,P064,Multiple Formulas,2,21.36,0.15,36.31
986,2025-07-18,7,2025,C028,P165,B Formulations,1,23.13,0.15,19.66
986,2025-07-18,7,2025,C028,P093,B Formulations,2,27.65,0.15,47.0
987,2025-07-29,7,2025,C172,P079,Essential Fatty Acids,1,32.06,0.12,28.21
987,2025-07-29,7,2025,C172,P202,Nutritional Accessories,3,22.08,0.12,58.29
988,2025-12-07,12,2025,C049,P236,D3 Formulations,2,17.26,0.05,32.79
989,2025-10-14,10,2025,C009,P150,Nutritional Accessories,5,20.83,0.05,98.94
989,2025-10-14,10,2025,C009,P072,B Formulations,1,27.05,0.05,25.7
990,2025-06-07,6,2025,C008,P073,Multiple Formulas,1,32.02,0.1,28.82
990,2025-06-07,6,2025,C008,P030,D3 Formulations,4,34.58,0.1,124.49
990,2025-06-07,6,2025,C008,P187,B Formulations,2,8.28,0.1,14.9
990,2025-06-07,6,2025,C008,P087,Herbs,1,26.06,0.1,23.45
990,2025-06-07,6,2025,C008,P142,Multiple Formulas,1,26.21,0.1,23.59
990,2025-06-07,6,2025,C008,P032,Multiple Formulas,3,25.49,0.1,68.82
990,2025-06-07,6,2025,C008,P014,C Formulations,3,16.55,0.1,44.69
990,2025-06-07,6,2025,C008,P011,C Formulations,5,15.37,0.1,69.16
991,2025-12-16,12,2025,C164,P099,Herbs,2,16.66,0.1,29.99
991,2025-12-16,12,2025,C164,P050,Herbs,1,24.71,0.1,22.24
991,2025-12-16,12,2025,C164,P022,Minerals,3,23.68,0.1,63.94
992,2025-01-19,1,2025,C109,P085,Essential Fatty Acids,2,10.66,0.15,18.12
992,2025-01-19,1,2025,C109,P038,Multiple Formulas,1,24.37,0.15,20.71
992,2025-01-19,1,2025,C109,P212,Essential Fatty Acids,2,30.81,0.15,52.38
992,2025-01-19,1,2025,C109,P077,D3 Formulations,4,8.44,0.15,28.7
992,2025-01-19,1,2025,C109,P233,D3 Formulations,1,22.99,0.15,19.54
992,2025-01-19,1,2025,C109,P141,Nutritional Accessories,1,27.48,0.15,23.36
992,2025-01-19,1,2025,C109,P040,C Formulations,6,8.62,0.15,43.96
992,2025-01-19,1,2025,C109,P122,Minerals,2,18.42,0.15,31.31
993,2025-02-09,2,2025,C100,P024,Nutritional Accessories,3,7.49,0.15,19.1
993,2025-02-09,2,2025,C100,P023,B Formulations,2,20.58,0.15,34.99
993,2025-02-09,2,2025,C100,P147,C Formulations,2,29.49,0.15,50.13
993,2025-02-09,2,2025,C100,P016,Minerals,2,33.91,0.15,57.65
993,2025-02-09,2,2025,C100,P133,Multiple Formulas,3,26.18,0.15,66.76
994,2025-06-03,6,2025,C171,P212,Essential Fatty Acids,3,30.81,0.1,83.19
